date,sentiment,trend
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.8689,1
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.3612,1
2021-02-17,-0.2263,0
2021-02-17,0.0,0
2021-02-17,0.4404,1
2021-02-17,0.0,0
2021-02-17,0.4939,1
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.3612,1
2021-02-17,0.0,0
2021-02-17,0.4019,1
2021-02-17,0.0,0
2021-02-17,-0.5423,0
2021-02-17,-0.5423,0
2021-02-17,-0.3182,0
2021-02-17,0.1779,1
2021-02-17,0.0,0
2021-02-17,0.4019,1
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,-0.4939,0
2021-02-17,0.34,1
2021-02-17,0.0,0
2021-02-17,0.4215,1
2021-02-17,0.0,0
2021-02-17,-0.4404,0
2021-02-17,0.25,1
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.34,1
2021-02-17,0.1779,1
2021-02-17,0.2732,1
2021-02-17,0.9022,1
2021-02-17,0.0,0
2021-02-17,0.25,1
2021-02-17,-0.2263,0
2021-02-17,0.0,0
2021-02-17,-0.1779,0
2021-02-17,-0.4215,0
2021-02-17,0.0,0
2021-02-17,-0.1779,0
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.9062,1
2021-02-17,0.34,1
2021-02-17,0.4404,1
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,-0.5574,0
2021-02-17,-0.4019,0
2021-02-17,0.5423,1
2021-02-17,-0.0516,0
2021-02-17,0.2732,1
2021-02-17,-0.2732,0
2021-02-17,-0.4404,0
2021-02-17,0.0,0
2021-02-17,-0.296,0
2021-02-17,-0.5106,0
2021-02-17,-0.4404,0
2021-02-17,-0.296,0
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.3818,1
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.296,1
2021-02-17,0.296,1
2021-02-17,0.2732,1
2021-02-17,0.0,0
2021-02-17,0.3178,1
2021-02-17,0.6124,1
2021-02-17,-0.5423,0
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.5574,1
2021-02-17,0.5574,1
2021-02-17,0.3182,1
2021-02-17,0.34,1
2021-02-17,-0.2023,0
2021-02-17,-0.3818,0
2021-02-17,0.0,0
2021-02-17,0.7003,1
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,-0.9118,0
2021-02-17,0.0,0
2021-02-17,-0.4019,0
2021-02-17,0.0,0
2021-02-17,-0.34,0
2021-02-17,0.8176,1
2021-02-17,0.5994,1
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,-0.4019,0
2021-02-17,0.0,0
2021-02-17,0.6369,1
2021-02-17,-0.34,0
2021-02-17,0.0,0
2021-02-17,0.5267,1
2021-02-17,0.5719,1
2021-02-17,0.0,0
2021-02-17,-0.5859,0
2021-02-17,0.1531,1
2021-02-17,-0.4576,0
2021-02-17,0.4404,1
2021-02-17,0.0,0
2021-02-17,-0.3412,0
2021-02-17,0.9136,1
2021-02-17,0.4215,1
2021-02-17,-0.3612,0
2021-02-17,-0.5423,0
2021-02-17,-0.5423,0
2021-02-17,0.0,0
2021-02-17,0.4019,1
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.8402,1
2021-02-17,0.0,0
2021-02-17,-0.6486,0
2021-02-17,-0.3182,0
2021-02-17,0.3182,1
2021-02-17,-0.0258,0
2021-02-17,0.2732,1
2021-02-17,0.0,0
2021-02-17,0.0,0
2021-02-17,0.7436,1
2021-02-17,-0.8126,0
2021-02-17,0.0,0
2021-02-17,0.3818,1
2021-02-17,0.0,0
2021-02-17,-0.128,0
2021-02-17,0.0,0
2021-02-17,-0.3818,0
2021-02-17,-0.3818,0
2021-02-17,-0.4588,0
2021-02-17,0.7579,1
2021-02-17,0.0,0
2021-02-17,0.4404,1
2021-02-17,0.7906,1
2021-02-17,0.0,0
2021-02-17,-0.6818,0
2021-02-17,0.0,0
2021-02-17,0.8519,1
2021-02-17,0.5574,1
2021-02-17,0.0,0
2021-02-17,0.9118,1
2021-02-17,0.0,0
2021-02-17,0.8126,1
2021-02-17,0.743,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.4215,1
2021-02-18,0.0,0
2021-02-18,0.4588,1
2021-02-18,0.34,1
2021-02-18,0.8625,1
2021-02-18,0.0,0
2021-02-18,-0.0258,0
2021-02-18,0.836,1
2021-02-18,0.0,0
2021-02-18,0.2263,1
2021-02-18,0.6124,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.4019,1
2021-02-18,-0.4215,0
2021-02-18,-0.0258,0
2021-02-18,0.4404,1
2021-02-18,0.0,0
2021-02-18,0.7506,1
2021-02-18,-0.6486,0
2021-02-18,0.4404,1
2021-02-18,0.3612,1
2021-02-18,0.6369,1
2021-02-18,0.296,1
2021-02-18,0.875,1
2021-02-18,0.0258,0
2021-02-18,0.6275,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,-0.7269,0
2021-02-18,0.4019,1
2021-02-18,0.296,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.7184,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,-0.4215,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.5719,1
2021-02-18,0.0,0
2021-02-18,0.4019,1
2021-02-18,0.3252,1
2021-02-18,0.0772,1
2021-02-18,-0.0258,0
2021-02-18,0.5574,1
2021-02-18,0.4404,1
2021-02-18,0.296,1
2021-02-18,0.296,1
2021-02-18,0.5574,1
2021-02-18,-0.0516,0
2021-02-18,-0.7096,0
2021-02-18,0.0,0
2021-02-18,-0.7172,0
2021-02-18,0.4215,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.5106,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,-0.4939,0
2021-02-18,0.4019,1
2021-02-18,-0.2732,0
2021-02-18,0.0,0
2021-02-18,0.7184,1
2021-02-18,0.0,0
2021-02-18,0.5106,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.296,1
2021-02-18,-0.1027,0
2021-02-18,0.5574,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.4588,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.2263,1
2021-02-18,0.296,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,-0.3182,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.1027,1
2021-02-18,0.0772,1
2021-02-18,-0.3182,0
2021-02-18,0.0,0
2021-02-18,0.7506,1
2021-02-18,0.0,0
2021-02-18,-0.3182,0
2021-02-18,0.6124,1
2021-02-18,0.0,0
2021-02-18,0.5267,1
2021-02-18,-0.3612,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,-0.4404,0
2021-02-18,0.0,0
2021-02-18,0.7964,1
2021-02-18,0.2732,1
2021-02-18,0.0,0
2021-02-18,0.5267,1
2021-02-18,-0.7845,0
2021-02-18,0.1531,1
2021-02-18,0.0,0
2021-02-18,0.0772,1
2021-02-18,0.4404,1
2021-02-18,0.296,1
2021-02-18,0.0,0
2021-02-18,-0.4939,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.1531,1
2021-02-18,-0.128,0
2021-02-18,0.4404,1
2021-02-18,-0.4019,0
2021-02-18,0.0536,1
2021-02-18,0.25,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,-0.5574,0
2021-02-18,0.0,0
2021-02-18,0.5742,1
2021-02-18,0.5143,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.34,1
2021-02-18,0.0,0
2021-02-18,0.6249,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.7351,1
2021-02-18,0.1531,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.5106,1
2021-02-18,0.1027,1
2021-02-18,0.0,0
2021-02-18,0.5574,1
2021-02-18,0.1779,1
2021-02-18,0.8225,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.5859,1
2021-02-18,0.6369,1
2021-02-18,0.8689,1
2021-02-18,0.0772,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.4404,1
2021-02-18,0.0,0
2021-02-18,-0.4404,0
2021-02-18,-0.4939,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.296,1
2021-02-18,0.5574,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.7906,1
2021-02-18,0.1531,1
2021-02-18,0.1027,1
2021-02-18,-0.5719,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.6808,1
2021-02-18,-0.4767,0
2021-02-18,0.6369,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.5574,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,-0.3818,0
2021-02-18,0.0,0
2021-02-18,-0.2023,0
2021-02-18,-0.6369,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.5267,1
2021-02-18,-0.3612,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.3612,1
2021-02-18,0.0,0
2021-02-18,-0.2732,0
2021-02-18,0.6908,1
2021-02-18,0.0,0
2021-02-18,0.3089,1
2021-02-18,0.0,0
2021-02-18,0.4588,1
2021-02-18,0.3612,1
2021-02-18,0.6808,1
2021-02-18,0.1779,1
2021-02-18,0.5267,1
2021-02-18,0.4215,1
2021-02-18,-0.6486,0
2021-02-18,0.4019,1
2021-02-18,0.0,0
2021-02-18,-0.296,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.9246,1
2021-02-18,0.0,0
2021-02-18,0.4215,1
2021-02-18,-0.4019,0
2021-02-18,0.0,0
2021-02-18,-0.2263,0
2021-02-18,0.6096,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,-0.1027,0
2021-02-18,0.6249,1
2021-02-18,0.0,0
2021-02-18,0.5994,1
2021-02-18,0.4767,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.2023,1
2021-02-18,0.1779,1
2021-02-18,-0.3612,0
2021-02-18,0.0,0
2021-02-18,0.7003,1
2021-02-18,-0.4215,0
2021-02-18,0.3612,1
2021-02-18,-0.5574,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,-0.4404,0
2021-02-18,0.5106,1
2021-02-18,0.0,0
2021-02-18,-0.6486,0
2021-02-18,0.0,0
2021-02-18,0.0258,0
2021-02-18,0.4215,1
2021-02-18,-0.2732,0
2021-02-18,0.5859,1
2021-02-18,0.2023,1
2021-02-18,0.6369,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.5719,1
2021-02-18,-0.5574,0
2021-02-18,-0.2732,0
2021-02-18,0.25,1
2021-02-18,0.5574,1
2021-02-18,-0.1531,0
2021-02-18,-0.34,0
2021-02-18,-0.2732,0
2021-02-18,0.5574,1
2021-02-18,0.5574,1
2021-02-18,0.3182,1
2021-02-18,0.0,0
2021-02-18,0.7096,1
2021-02-18,-0.0258,0
2021-02-18,0.25,1
2021-02-18,0.4019,1
2021-02-18,-0.3182,0
2021-02-18,0.7351,1
2021-02-18,0.4019,1
2021-02-18,0.0258,0
2021-02-18,-0.7835,0
2021-02-18,0.0,0
2021-02-18,-0.1027,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,-0.0772,0
2021-02-18,0.4588,1
2021-02-18,0.1027,1
2021-02-18,0.0,0
2021-02-18,0.7708,1
2021-02-18,0.743,1
2021-02-18,0.5574,1
2021-02-18,0.7964,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.4927,1
2021-02-18,-0.1027,0
2021-02-18,-0.128,0
2021-02-18,0.0,0
2021-02-18,0.4404,1
2021-02-18,-0.0258,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.5106,1
2021-02-18,-0.3182,0
2021-02-18,0.0,0
2021-02-18,0.34,1
2021-02-18,0.7506,1
2021-02-18,0.7269,1
2021-02-18,0.1779,1
2021-02-18,-0.2023,0
2021-02-18,-0.4939,0
2021-02-18,0.6369,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.5719,1
2021-02-18,0.8271,1
2021-02-18,-0.7096,0
2021-02-18,0.4404,1
2021-02-18,-0.6254,0
2021-02-18,0.6177,1
2021-02-18,0.0,0
2021-02-18,0.6597,1
2021-02-18,0.4404,1
2021-02-18,-0.3182,0
2021-02-18,0.4019,1
2021-02-18,0.0,0
2021-02-18,0.4404,1
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-18,0.0,0
2021-02-19,-0.5423,0
2021-02-19,0.0,0
2021-02-19,-0.3796,0
2021-02-19,-0.6369,0
2021-02-19,0.7506,1
2021-02-19,0.0,0
2021-02-19,0.6369,1
2021-02-19,0.4588,1
2021-02-19,0.8442,1
2021-02-19,0.6124,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.2023,1
2021-02-19,0.6369,1
2021-02-19,-0.25,0
2021-02-19,0.1027,1
2021-02-19,0.8689,1
2021-02-19,0.9022,1
2021-02-19,0.9023,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,-0.9623,0
2021-02-19,0.0,0
2021-02-19,-0.1027,0
2021-02-19,-0.3612,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.5859,1
2021-02-19,0.0,0
2021-02-19,0.5423,1
2021-02-19,0.8176,1
2021-02-19,0.0,0
2021-02-19,0.8885,1
2021-02-19,-0.6124,0
2021-02-19,-0.3818,0
2021-02-19,0.9337,1
2021-02-19,0.0,0
2021-02-19,0.7783,1
2021-02-19,0.3182,1
2021-02-19,0.0,0
2021-02-19,0.2924,1
2021-02-19,-0.6705,0
2021-02-19,0.5423,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.8658,1
2021-02-19,-0.1027,0
2021-02-19,0.0,0
2021-02-19,0.0772,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,-0.2023,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,-0.4588,0
2021-02-19,0.91,1
2021-02-19,0.6124,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.765,1
2021-02-19,0.6124,1
2021-02-19,0.8126,1
2021-02-19,-0.4019,0
2021-02-19,0.3182,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.6249,1
2021-02-19,0.6249,1
2021-02-19,0.0,0
2021-02-19,-0.5859,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,-0.1779,0
2021-02-19,0.0,0
2021-02-19,-0.4588,0
2021-02-19,0.1779,1
2021-02-19,-0.296,0
2021-02-19,0.3182,1
2021-02-19,0.6369,1
2021-02-19,-0.2263,0
2021-02-19,0.128,1
2021-02-19,-0.6124,0
2021-02-19,-0.7579,0
2021-02-19,0.0,0
2021-02-19,0.3612,1
2021-02-19,0.5574,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0772,1
2021-02-19,0.0,0
2021-02-19,-0.5859,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.6705,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.3818,1
2021-02-19,0.0,0
2021-02-19,0.1027,1
2021-02-19,0.0,0
2021-02-19,0.5719,1
2021-02-19,0.2732,1
2021-02-19,-0.3612,0
2021-02-19,0.3182,1
2021-02-19,0.4404,1
2021-02-19,-0.6808,0
2021-02-19,0.0,0
2021-02-19,0.802,1
2021-02-19,0.7096,1
2021-02-19,-0.4939,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.3612,1
2021-02-19,0.0,0
2021-02-19,-0.5719,0
2021-02-19,0.7269,1
2021-02-19,0.0,0
2021-02-19,0.6369,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,-0.1027,0
2021-02-19,-0.0258,0
2021-02-19,-0.128,0
2021-02-19,0.4019,1
2021-02-19,0.4767,1
2021-02-19,0.0,0
2021-02-19,0.5859,1
2021-02-19,-0.5574,0
2021-02-19,0.0,0
2021-02-19,0.5719,1
2021-02-19,0.0,0
2021-02-19,0.4019,1
2021-02-19,0.0,0
2021-02-19,-0.4767,0
2021-02-19,0.34,1
2021-02-19,-0.4404,0
2021-02-19,0.0,0
2021-02-19,0.0516,1
2021-02-19,0.296,1
2021-02-19,0.5574,1
2021-02-19,0.0,0
2021-02-19,-0.5423,0
2021-02-19,0.3612,1
2021-02-19,0.0,0
2021-02-19,-0.296,0
2021-02-19,0.6808,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.8074,1
2021-02-19,-0.0972,0
2021-02-19,0.4019,1
2021-02-19,0.0,0
2021-02-19,0.296,1
2021-02-19,0.296,1
2021-02-19,-0.296,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,-0.2023,0
2021-02-19,0.0,0
2021-02-19,-0.5859,0
2021-02-19,0.0,0
2021-02-19,0.5859,1
2021-02-19,0.8555,1
2021-02-19,0.0,0
2021-02-19,0.5106,1
2021-02-19,0.296,1
2021-02-19,0.7906,1
2021-02-19,0.0258,0
2021-02-19,0.0,0
2021-02-19,0.2732,1
2021-02-19,0.5719,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.4404,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.7506,1
2021-02-19,-0.6808,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.3182,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,-0.5859,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,-0.7759,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,-0.5267,0
2021-02-19,0.0,0
2021-02-19,0.3182,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.3182,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,-0.6808,0
2021-02-19,0.0,0
2021-02-19,-0.128,0
2021-02-19,0.4588,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,-0.1531,0
2021-02-19,0.6369,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0258,0
2021-02-19,0.0,0
2021-02-19,0.5719,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.8122,1
2021-02-19,0.4215,1
2021-02-19,0.743,1
2021-02-19,0.296,1
2021-02-19,0.0,0
2021-02-19,-0.6901,0
2021-02-19,0.0,0
2021-02-19,0.5994,1
2021-02-19,-0.4364,0
2021-02-19,0.4939,1
2021-02-19,0.296,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.296,1
2021-02-19,-0.5859,0
2021-02-19,0.296,1
2021-02-19,0.0,0
2021-02-19,0.0516,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.5267,1
2021-02-19,0.6908,1
2021-02-19,-0.128,0
2021-02-19,0.128,1
2021-02-19,-0.6249,0
2021-02-19,0.3612,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,-0.9118,0
2021-02-19,0.0,0
2021-02-19,-0.3182,0
2021-02-19,0.6249,1
2021-02-19,0.0,0
2021-02-19,0.7096,1
2021-02-19,-0.4404,0
2021-02-19,-0.0516,0
2021-02-19,0.0,0
2021-02-19,0.5994,1
2021-02-19,0.0,0
2021-02-19,0.8689,1
2021-02-19,0.296,1
2021-02-19,0.875,1
2021-02-19,0.2023,1
2021-02-19,0.0,0
2021-02-19,0.7184,1
2021-02-19,0.0,0
2021-02-19,0.7184,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,-0.4215,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.3612,1
2021-02-19,0.3612,1
2021-02-19,0.6369,1
2021-02-19,0.7269,1
2021-02-19,0.7351,1
2021-02-19,0.5106,1
2021-02-19,0.5413,1
2021-02-19,0.4404,1
2021-02-19,0.8088,1
2021-02-19,-0.2732,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.3182,1
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.0,0
2021-02-19,0.4019,1
2021-02-19,0.3612,1
2021-02-19,0.0,0
2021-02-19,0.4215,1
2021-02-19,0.8225,1
2021-02-19,-0.5423,0
2021-02-19,0.0,0
2021-02-19,0.6682,1
2021-02-19,0.0,0
2021-02-19,0.7233,1
2021-02-19,0.296,1
2021-02-19,0.128,1
2021-02-20,0.5106,1
2021-02-20,-0.5177,0
2021-02-20,0.0,0
2021-02-20,0.0,0
2021-02-20,0.7506,1
2021-02-20,-0.2263,0
2021-02-20,0.4404,1
2021-02-20,0.25,1
2021-02-20,0.4404,1
2021-02-20,0.0,0
2021-02-20,-0.3612,0
2021-02-20,0.0,0
2021-02-20,0.0,0
2021-02-20,0.6249,1
2021-02-20,-0.1779,0
2021-02-20,0.6124,1
2021-02-20,-0.7351,0
2021-02-20,0.4019,1
2021-02-20,0.6908,1
2021-02-20,0.0,0
2021-02-20,-0.6351,0
2021-02-20,0.5719,1
2021-02-20,0.7184,1
2021-02-20,0.4019,1
2021-02-20,-0.743,0
2021-02-20,0.5859,1
2021-02-20,0.0,0
2021-02-20,0.886,1
2021-02-20,0.6369,1
2021-02-20,0.0,0
2021-02-20,0.6249,1
2021-02-20,0.0,0
2021-02-20,0.0,0
2021-02-20,0.8834,1
2021-02-20,-0.128,0
2021-02-20,0.0,0
2021-02-20,0.0,0
2021-02-20,0.0,0
2021-02-20,-0.4939,0
2021-02-20,0.0,0
2021-02-20,0.5267,1
2021-02-20,0.0516,1
2021-02-20,0.5267,1
2021-02-20,-0.015,0
2021-02-20,0.9545,1
2021-02-20,-0.34,0
2021-02-20,0.296,1
2021-02-20,0.7269,1
2021-02-20,0.0,0
2021-02-20,0.6369,1
2021-02-20,0.5859,1
2021-02-20,0.0,0
2021-02-20,0.0258,0
2021-02-20,0.836,1
2021-02-20,-0.1027,0
2021-02-20,0.5994,1
2021-02-20,0.0,0
2021-02-20,-0.5719,0
2021-02-20,0.0,0
2021-02-20,0.3182,1
2021-02-20,0.34,1
2021-02-20,0.0,0
2021-02-20,0.8271,1
2021-02-20,-0.2023,0
2021-02-20,0.5719,1
2021-02-20,0.6808,1
2021-02-20,0.4215,1
2021-02-20,0.3612,1
2021-02-20,0.0,0
2021-02-20,0.0,0
2021-02-20,0.8176,1
2021-02-20,0.0,0
2021-02-20,0.5423,1
2021-02-20,-0.34,0
2021-02-20,-0.804,0
2021-02-20,0.8613,1
2021-02-20,0.0,0
2021-02-20,0.921,1
2021-02-20,0.6597,1
2021-02-20,0.553,1
2021-02-20,0.6908,1
2021-02-20,0.5994,1
2021-02-20,-0.0258,0
2021-02-20,0.1779,1
2021-02-20,0.4404,1
2021-02-20,0.7769,1
2021-02-20,0.0,0
2021-02-20,0.0,0
2021-02-20,0.296,1
2021-02-20,0.0,0
2021-02-20,0.2023,1
2021-02-20,0.0,0
2021-02-20,-0.4588,0
2021-02-20,0.0,0
2021-02-20,-0.0772,0
2021-02-20,0.0,0
2021-02-20,0.7096,1
2021-02-21,0.1615,1
2021-02-21,-0.2263,0
2021-02-21,-0.3182,0
2021-02-21,0.6249,1
2021-02-21,0.0,0
2021-02-21,-0.3182,0
2021-02-21,0.0,0
2021-02-21,0.4939,1
2021-02-21,0.4939,1
2021-02-21,0.0,0
2021-02-21,0.128,1
2021-02-21,-0.4939,0
2021-02-21,-0.3818,0
2021-02-21,0.0,0
2021-02-21,-0.3612,0
2021-02-21,-0.4939,0
2021-02-21,0.4404,1
2021-02-21,-0.0,0
2021-02-21,0.4588,1
2021-02-21,0.0,0
2021-02-21,0.4019,1
2021-02-21,-0.6369,0
2021-02-21,0.5859,1
2021-02-21,0.93,1
2021-02-21,0.4404,1
2021-02-21,0.0,0
2021-02-21,-0.0516,0
2021-02-21,0.0,0
2021-02-21,-0.5267,0
2021-02-21,-0.7159,0
2021-02-21,0.7269,1
2021-02-21,0.6249,1
2021-02-21,0.5849,1
2021-02-21,0.296,1
2021-02-21,-0.1531,0
2021-02-21,-0.0772,0
2021-02-21,0.8126,1
2021-02-21,0.0,0
2021-02-21,0.6705,1
2021-02-21,0.6369,1
2021-02-21,0.6549,1
2021-02-21,0.0,0
2021-02-21,0.0,0
2021-02-21,-0.081,0
2021-02-21,0.7184,1
2021-02-21,0.8625,1
2021-02-21,-0.9628,0
2021-02-21,0.0,0
2021-02-21,0.7902,1
2021-02-21,-0.128,0
2021-02-21,0.0,0
2021-02-21,0.3612,1
2021-02-21,0.0,0
2021-02-21,-0.4019,0
2021-02-21,0.0,0
2021-02-21,0.6124,1
2021-02-21,0.8126,1
2021-02-21,0.6124,1
2021-02-21,0.5106,1
2021-02-21,0.25,1
2021-02-21,-0.4404,0
2021-02-21,-0.5875,0
2021-02-21,0.0,0
2021-02-21,0.8225,1
2021-02-21,0.836,1
2021-02-21,0.6705,1
2021-02-21,0.0,0
2021-02-21,0.4404,1
2021-02-21,0.6908,1
2021-02-21,0.7096,1
2021-02-21,0.4588,1
2021-02-21,-0.25,0
2021-02-21,-0.5248,0
2021-02-21,0.296,1
2021-02-21,0.1779,1
2021-02-21,0.3818,1
2021-02-21,0.0,0
2021-02-21,0.34,1
2021-02-21,0.6486,1
2021-02-21,0.3612,1
2021-02-21,-0.2263,0
2021-02-21,0.0772,1
